"treeID","tree_height_m","mean_return_height_m","point_count","crown_area_m2","equivalent_crown_diameter_m","crown_volume_proxy_m3"
284,23.67,16.5531914893617,141,106.691850001098,11.655225545752,2525.39608952599
285,23.5,12.5066346153846,208,117.623349997977,12.2377571720331,2764.14872495245
286,23.43,17.9640909090909,88,60.2685000014652,8.75992223160324,1412.09095503433
287,22.54,10.7834,150,83.8809499998904,10.334434797792,1890.67661299753
288,23.47,17.8317045454545,88,54.0901999981557,8.29878193594009,1269.49699395671
289,25.16,15.9165263157895,95,65.6120500021203,9.14001404122775,1650.79917805335
290,22.4,13.5520720720721,111,62.8729499978819,8.94719655710434,1408.35407995255
291,23.32,15.26288,125,70.486000000643,9.47341345825365,1643.73352001499
292,23.11,14.5898639455782,147,86.372499999359,10.4867956295916,1996.06847498519
293,24.61,15.6349074074074,108,64.1294999992173,9.03616154033874,1578.22699498074
294,19.17,10.4402631578947,114,74.4961999994095,9.73917387521897,1428.09215398868
295,23.54,16.2624038461538,104,57.8890499971722,8.58525641221918,1362.70823693343
296,22.6,13.8611267605634,142,77.7224999982977,9.94783195040564,1756.52849996153
297,23.04,14.6874809160305,131,92.618300000983,10.8593407777543,2133.92563202265
298,24.13,14.8785074626866,201,100.767000002032,11.326982352194,2431.50771004903
299,23.02,15.4615447154472,123,65.1875999987995,9.11040230422616,1500.61855197237
300,22.28,17.2610869565217,92,42.8183499989844,7.38363165786442,953.992837977372
301,25.61,16.6487254901961,204,132.304999998442,12.9790584390472,3388.3310499601
302,25.28,13.67261829653,317,163.1458500023,14.4126245972883,4124.32708805814
303,28.57,19.5172764227642,246,131.87754999944,12.9580751549787,3767.74160348399
304,24.46,13.8268539325843,89,37.0345999981054,6.8668709934756,905.866315953658
305,20.54,12.9067381974249,233,125.27189999986,12.6293759514843,2573.08482599711
306,24.36,16.1877848101266,158,114.399950000839,12.0689079976936,2786.78278202043
307,26.62,21.9450714285714,140,92.1489999993994,10.8317935175591,2453.00637998401
308,25.15,18.3952739726027,146,93.86590000183,10.9322356260962,2360.72738504602
309,25.75,17.7368309859155,142,84.7226999995809,10.3861586727818,2181.60952498921
311,22.39,16.3231292517007,147,83.8555999988703,10.3328730741288,1877.52688397471
312,25.55,13.3659375,96,49.5863499985692,7.94577256767752,1266.93124246344
313,25.07,18.8530882352941,136,82.4902999988203,10.2484102189347,2068.03182097042
314,22,11.9735359116022,181,133.204150001286,13.0230868577489,2930.49130002828
315,24.88,17.6055789473684,190,130.420349997838,12.8862852310295,3244.85830794621
316,27.37,17.8326315789474,152,83.1586999987776,10.2898467105789,2276.05361896654
317,25.13,15.3958,150,85.5483500008723,10.4366442024223,2149.83003552192
318,26.19,16.55,234,127.307599999285,12.7315776973797,3334.18604398129
319,23.6,17.1105333333333,75,47.420500000686,7.77030603206767,1119.12380001619
320,23.15,10.0581739130435,230,138.077300001669,13.2591658332033,3196.48949503863
321,17.1,8.66686390532544,169,113.895349997573,12.0422615641067,1947.61048495851
322,22.11,15.3081215469613,181,78.1938999991937,9.97795398045312,1728.86712898217
323,23.29,14.5519718309859,142,74.2281000014627,9.72163320910733,1728.77244903407
324,24.76,13.5139344262295,122,88.0848999994207,10.5902397505111,2180.98212398566
325,23.35,14.3652287581699,153,94.5255999990325,10.9705848480647,2207.17275997741
326,22.92,13.2338011695906,171,97.5387000023548,11.1440625440213,2235.58700405397
327,23.55,12.658046875,128,91.7829499992328,10.8102581593352,2161.48847248193
328,21.86,13.9397222222222,144,73.0238500016,9.64245059779131,1596.30136103498
329,22.36,13.2771428571429,112,60.5571500001637,8.78087456331471,1354.05787400366
330,22.46,14.9875816993464,153,103.32355000313,11.4697702577866,2320.64693307029
331,22.49,15.93125,64,33.3053999999269,6.51196992722858,749.038445998356
332,19.07,8.89125748502994,167,109.060850003721,11.7839122114503,2079.79040957096
333,23.63,16.2978672985782,211,129.25445000106,12.8285570924537,3054.28265352504
334,23.36,13.1205970149254,134,65.8122000001969,9.15394426279023,1537.3729920046
335,23.49,15.4715463917526,97,53.7518999985042,8.27278941365882,1262.63213096486
336,25.78,17.531015625,128,89.0552499968326,10.6484114290463,2295.84434491834
337,25.91,14.8039784946237,186,106.228449998385,11.6298866423481,2752.37913945816
338,23.22,18.829,70,60.4284999993431,8.77154238593148,1403.14976998475
339,18.28,12.5327272727273,121,67.306099997408,9.2572559713232,1230.35550795262
340,23.09,15.3638095238095,126,65.3586500001282,9.12234716345898,1509.13122850296
341,19.92,12.9117557251908,131,84.9503500002157,10.4001031225352,1692.2109720043
342,23.8,17.2971929824561,114,67.6161000019783,9.27855012290639,1609.26318004708
343,23.06,17.6357534246575,73,61.9215499985389,8.87924355615023,1427.91094296631
